fold,decision_time,strategy,ticker,weight,pre_trade_weight
0,2022-04-30,markowitz_mean_variance,ADG,0.0,0.0
0,2022-04-30,markowitz_mean_variance,ADS,0.0,0.0
0,2022-04-30,markowitz_mean_variance,AGG,0.0,0.0
0,2022-04-30,markowitz_mean_variance,AGR,0.0,0.0
0,2022-04-30,markowitz_mean_variance,ANV,0.0,0.0
0,2022-04-30,markowitz_mean_variance,APG,0.0,0.0
0,2022-04-30,markowitz_mean_variance,APH,0.0,0.0
0,2022-04-30,markowitz_mean_variance,ASG,0.0,0.0
0,2022-04-30,markowitz_mean_variance,ASM,0.0,0.0
0,2022-04-30,markowitz_mean_variance,ASP,0.0,0.0
0,2022-04-30,markowitz_mean_variance,AST,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BCE,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BFC,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BIC,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BID,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BKG,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BMC,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BMI,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BMP,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BSI,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BTP,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BVH,0.0,0.0
0,2022-04-30,markowitz_mean_variance,BWE,0.0,0.0
0,2022-04-30,markowitz_mean_variance,C32,0.0,0.0
0,2022-04-30,markowitz_mean_variance,C47,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CCL,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CDC,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CIG,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CII,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CKG,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CLC,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CLL,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CMG,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CMX,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CNG,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CRC,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CRE,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CSM,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CSV,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CTD,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CTF,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CTG,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CTI,0.0,0.0
0,2022-04-30,markowitz_mean_variance,CTS,0.0,0.0
0,2022-04-30,markowitz_mean_variance,D2D,0.0,0.0
0,2022-04-30,markowitz_mean_variance,DAH,0.0,0.0
0,2022-04-30,markowitz_mean_variance,DBC,0.0,0.0
0,2022-04-30,markowitz_mean_variance,DBD,0.0,0.0
0,2022-04-30,markowitz_mean_variance,DBT,0.0,0.0
0,2022-04-30,markowitz_mean_variance,DCL,0.0,0.0
