config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,risk_on,candidate_jaccard
C2_NMV_M,48,QAUR,6.609440136609296,0.09844685417396924,0.4,0.4800000000000003,True,1.0
C2_NMV_M,49,AUR,7.280967689312847,0.11405846220398248,0.09999999999999998,0.5000000000000027,True,1.0
C2_NMV_M,49,QAUR,7.280967689312847,0.11405846220398248,0.09999999999999998,0.5000000000000027,True,1.0
C2_NMV_M,50,AUR,7.024282375318631,0.1272962242881676,0.30000000000000004,0.5200000000000005,True,1.0
C2_NMV_M,50,QAUR,7.024282375318631,0.1272962242881676,0.30000000000000004,0.5200000000000005,True,1.0
C2_NMV_M,51,AUR,7.4285567776874935,0.11704029278902252,0.09999999999999998,0.5681684941617677,True,1.0
C2_NMV_M,51,QAUR,7.4285567776874935,0.11704029278902252,0.09999999999999998,0.5681684941617677,True,1.0
C2_NMVT_X,45,AUR,6.905636086768355,0.10619434478433733,0.30000000000000004,0.4110832264038505,True,0.8181818181818182
C2_NMVT_X,45,QAUR,7.0408963122667485,0.08712942469722376,0.19999999999999996,0.35577668911827653,True,0.8181818181818182
C2_NMVT_X,46,AUR,6.742847974977877,0.07581156111602727,0.4,0.6682452856508266,True,1.0
C2_NMVT_X,46,QAUR,6.742847974977877,0.07581156111602727,0.4,0.7755983114729206,True,1.0
C2_NMVT_X,47,AUR,6.905968200770826,0.0821181776064831,0.30000000000000004,0.7732600452063493,True,1.0
C2_NMVT_X,47,QAUR,6.905968200770826,0.0821181776064831,0.30000000000000004,0.7555983114729206,True,1.0
C2_NMVT_X,48,AUR,6.419045659509933,0.09968919984746591,0.6,0.7700353524167077,True,1.0
C2_NMVT_X,48,QAUR,6.419045659509933,0.09968919984746591,0.6,0.770035352459504,True,1.0
C2_NMVT_X,49,AUR,6.903426260095089,0.11814886527801446,0.4,0.6731764464183182,True,1.0
C2_NMVT_X,49,QAUR,6.903426260095089,0.11814886527801446,0.4,0.6731764464286292,True,1.0
