config_id,sample,method,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown,selection_score
C3_NMVT_M,all,AUR,916,-0.03998685957125747,-0.011163954725510794,0.1595651048803769,-0.06996488821212013,-0.07648951153446841,-0.45082368353738056,-0.6942665519258041
C3_NMVT_M,all,QAUR,916,-0.08997098191825958,-0.025603486603450243,0.1580414439564895,-0.16200488911313135,-0.1762166377747794,-0.45082368353738056,-0.6942665519258041
R_K10P6_CP20_S15,development,AUR,604,-0.34196674099949087,-0.16021206572551328,0.1895134690230354,-0.84538616991935,-0.881743483868359,-0.5273066701550879,-0.766855020741396
R_K10P6_CP20_S15,development,QAUR,604,-0.2719060190504601,-0.1240041578150971,0.1801537952380427,-0.6883238715634419,-0.7422551403585859,-0.49272176820021396,-0.766855020741396
R_K10P6_CP20_S15,holdout,AUR,312,0.2764430764049133,0.2179138167111505,0.14021182588584535,1.5541757290042488,2.185631681315915,-0.11959045994911432,-0.766855020741396
R_K10P6_CP20_S15,holdout,QAUR,312,0.2764430765257808,0.217913816804298,0.14021182584236286,1.5541757301505639,2.1856316830795004,-0.119590459941736,-0.766855020741396
R_K10P6_CP20_S15,all,AUR,916,-0.16005800250463809,-0.04685211862572902,0.17455276438782383,-0.26841235537027824,-0.2930843123736483,-0.5273066701550879,-0.766855020741396
R_K10P6_CP20_S15,all,QAUR,916,-0.07062947895686678,-0.01994945908527712,0.16782057406078066,-0.11887373879469568,-0.13415688313771218,-0.49272176820021396,-0.766855020741396
R_K10P6_CP20_S30,development,AUR,604,-0.3449050143774689,-0.1617786134391297,0.1806252564072762,-0.895658872169843,-0.9688011719692581,-0.5211085484974529,-0.8696989968445578
R_K10P6_CP20_S30,development,QAUR,604,-0.3382407329518713,-0.15823138645867096,0.18753591296531658,-0.8437391215192726,-0.9061126823102232,-0.5205609586088262,-0.8696989968445578
R_K10P6_CP20_S30,holdout,AUR,312,0.21864952312929176,0.173177336415125,0.15338709717801113,1.129021538325004,1.5519817794528818,-0.1280546986695692,-0.8696989968445578
R_K10P6_CP20_S30,holdout,QAUR,312,0.22670088747179595,0.17943374364789033,0.15415041569839358,1.1640172544131533,1.607584921893708,-0.12805469883266263,-0.8696989968445578
