config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,candidate_jaccard
C1_EW_X,0,AUR,4.564805149216498,0.1789656934616405,1.0,0.5,1.0
C1_EW_X,0,QAUR,4.564805149216498,0.1789656934616405,1.0,0.5,1.0
C1_EW_X,1,AUR,5.009922369873986,0.18882642634370622,0.375,0.5,1.0
C1_EW_X,1,QAUR,5.009922369873986,0.18882642634370622,0.375,0.5,1.0
C1_EW_X,2,AUR,4.955653258911412,0.1586952646744954,0.375,0.75,1.0
C1_EW_X,2,QAUR,4.955653258911412,0.1586952646744954,0.375,0.75,1.0
C1_EW_X,3,AUR,5.365141731013235,0.14128783304934497,0.375,0.5,1.0
C1_EW_X,3,QAUR,5.365141731013235,0.14128783304934497,0.375,0.5,1.0
C1_EW_X,4,AUR,5.590172052720832,0.13596490488819124,0.25,0.5,1.0
C1_EW_X,4,QAUR,5.590172052720832,0.13596490488819124,0.25,0.5,1.0
C1_EW_X,5,AUR,5.6667685684128095,0.12502254098410995,0.25,0.0,1.0
C1_EW_X,5,QAUR,5.6667685684128095,0.12502254098410995,0.25,0.0,1.0
C1_EW_X,6,AUR,5.241151943052393,0.11567735737033125,0.125,0.5,1.0
C1_EW_X,6,QAUR,5.241151943052393,0.11567735737033125,0.125,0.5,1.0
C1_EW_X,7,AUR,5.554859672006634,0.11841003392273465,0.125,0.25,1.0
C1_EW_X,7,QAUR,5.554859672006634,0.11841003392273465,0.125,0.25,1.0
C1_EW_X,8,AUR,5.933906178596551,0.1506653757759572,0.25,0.5,1.0
C1_EW_X,8,QAUR,5.933906178596551,0.1506653757759572,0.25,0.5,1.0
C1_EW_X,9,AUR,5.87982444665534,0.17923525773624666,0.125,0.5,1.0
C1_EW_X,9,QAUR,5.87982444665534,0.17923525773624666,0.125,0.5,1.0
C1_EW_X,10,AUR,6.1039992480850955,0.15228318170630292,0.0,0.5,1.0
C1_EW_X,10,QAUR,6.1039992480850955,0.15228318170630292,0.0,0.5,1.0
C1_EW_X,11,AUR,5.601483869563978,0.13146562832214348,0.125,0.25,1.0
C1_EW_X,11,QAUR,5.601483869563978,0.13146562832214348,0.125,0.25,1.0
C1_EW_X,12,AUR,5.306405107965798,0.11342674715507219,0.375,0.5,1.0
C1_EW_X,12,QAUR,5.306405107965798,0.11342674715507219,0.375,0.5,1.0
C1_EW_X,13,AUR,5.514013073642143,0.11473217294735494,0.25,0.5,1.0
C1_EW_X,13,QAUR,5.514013073642143,0.11473217294735494,0.25,0.5,1.0
C1_EW_X,14,AUR,5.683525961499346,0.12499452742804491,0.25,0.75,1.0
C1_EW_X,14,QAUR,5.683525961499346,0.12499452742804491,0.25,0.75,1.0
C1_EW_X,15,AUR,5.637358652523453,0.10179899314638607,0.125,0.25,1.0
C1_EW_X,15,QAUR,5.637358652523453,0.10179899314638607,0.125,0.25,1.0
C1_EW_X,16,AUR,5.7990375732849495,0.0813587614207888,0.125,0.25,1.0
C1_EW_X,16,QAUR,5.7990375732849495,0.0813587614207888,0.125,0.25,1.0
C1_EW_X,17,AUR,5.9213263543000725,0.0630521379019502,0.0,0.25,1.0
C1_EW_X,17,QAUR,5.9213263543000725,0.0630521379019502,0.0,0.25,1.0
C1_EW_X,18,AUR,5.504333229207819,0.06910459205310868,0.25,0.25,1.0
C1_EW_X,18,QAUR,5.504333229207819,0.06910459205310868,0.25,0.25,1.0
C1_EW_X,19,AUR,6.097303718048083,0.07908795783997014,0.125,0.25,1.0
C1_EW_X,19,QAUR,6.097303718048083,0.07908795783997014,0.125,0.25,1.0
C1_EW_X,20,AUR,6.303023091442045,0.07797538400879352,0.0,0.25,1.0
C1_EW_X,20,QAUR,6.303023091442045,0.07797538400879352,0.0,0.25,1.0
C1_EW_X,21,AUR,5.9873673782727925,0.13195525963941615,0.25,0.5,1.0
C1_EW_X,21,QAUR,5.9873673782727925,0.13195525963941615,0.25,0.5,1.0
C1_EW_X,22,AUR,5.8674209899778855,0.18757521034624355,0.25,0.5,1.0
C1_EW_X,22,QAUR,5.8674209899778855,0.18757521034624355,0.25,0.5,1.0
C1_EW_X,23,AUR,5.879844537036913,0.1625935164077895,0.25,0.5,1.0
C1_EW_X,23,QAUR,5.879844537036913,0.1625935164077895,0.25,0.5,1.0
C1_EW_X,24,AUR,5.848327610945756,0.14138675548929763,0.125,0.5,1.0
C1_EW_X,24,QAUR,5.848327610945756,0.14138675548929763,0.125,0.5,1.0
C1_EW_X,25,AUR,6.135071027313286,0.13421376353718042,0.125,0.0,1.0
C1_EW_X,25,QAUR,6.135071027313286,0.13421376353718042,0.125,0.0,1.0
C1_EW_X,26,AUR,5.917797516411783,0.1684453314402369,0.25,0.25,1.0
C1_EW_X,26,QAUR,5.917797516411783,0.1684453314402369,0.25,0.25,1.0
C1_EW_X,27,AUR,6.20069169953774,0.17381104922317792,0.125,0.25,1.0
C1_EW_X,27,QAUR,6.20069169953774,0.17381104922317792,0.125,0.25,1.0
C1_EW_X,28,AUR,6.170689044909862,0.1194907546374557,0.25,0.25,1.0
C1_EW_X,28,QAUR,6.170689044909862,0.1194907546374557,0.25,0.25,1.0
C1_EW_X,29,AUR,6.44557419253129,0.11802409790549155,0.125,0.0,1.0
C1_EW_X,29,QAUR,6.44557419253129,0.11802409790549155,0.125,0.0,1.0
C1_EW_X,30,AUR,6.400165598219339,0.16140702319234118,0.125,0.25,1.0
C1_EW_X,30,QAUR,6.400165598219339,0.16140702319234118,0.125,0.25,1.0
C1_EW_X,31,AUR,6.16898572575357,0.1664336693737252,0.125,0.25,1.0
C1_EW_X,31,QAUR,6.16898572575357,0.1664336693737252,0.125,0.25,1.0
