date,ticker,raw_open,raw_high,raw_low,raw_close,source_adjusted_close,volume,trading_value,source,source_url,fetched_at,available_at,raw_checksum,parser_version,data_class,security_id,adjustment_policy,price_return,source_adjusted_return,total_return,adjustment_known_at,adjustment_source,research_adjusted_close,research_adjusted_open,research_adjusted_high,research_adjusted_low,adjustment_factor,adjustment_version,research_adjustment_status,matched_verified_event
2022-09-15,DMC,49300.0,49300.0,48500.0,48850.0,43639.39453125,13000.0,635050000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:16.113597+00:00,2022-09-16,d74acff54ab2019bdca7d22cb9fa3153b093b1e5af587975d94ddfa55696e1f3,finance-datareader-yahoo-hose-v2-business-day,real,VN000000DMC9,,-0.053294573643410836,-0.0050916130562876916,-0.053294573643410836,,no_event_raw_close,55458.72971174082,55969.608491071085,55969.608491071085,55061.379550039506,1.1352861762894744,corporate-actions-v2,candidate_no_known_unresolved_event,False
2023-09-22,DMC,69100.0,70000.0,66500.0,70000.0,64863.28125,600.0,42000000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:16.113597+00:00,2023-09-23,d74acff54ab2019bdca7d22cb9fa3153b093b1e5af587975d94ddfa55696e1f3,finance-datareader-yahoo-hose-v2-business-day,real,VN000000DMC9,,0.005747126436781658,0.04321904791702047,0.005747126436781658,,no_event_raw_close,82324.55936397963,81266.10074358562,82324.55936397963,78208.33139578065,1.1760651337711376,corporate-actions-v2,candidate_no_known_unresolved_event,False
2024-09-16,DMC,70000.0,70000.0,70000.0,70000.0,67265.625,0.0,0.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:16.113597+00:00,2024-09-17,5f948977a116ef5eaba6de7b2e60b53f025f2aa811096b253b21dc7ca6c966b0,finance-datareader-yahoo-hose-v2-business-day,real,VN000000DMC9,,0.0,0.03703703703703698,0.0,,no_event_raw_close,85264.72219840753,85264.72219840753,85264.72219840753,85264.72219840753,1.2180674599772505,corporate-actions-v2,candidate_no_known_unresolved_event,False
2025-09-12,DMC,63900.0,65500.0,63900.0,65400.0,65400.0,12000.0,784800000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:16.113597+00:00,2025-09-13,d74acff54ab2019bdca7d22cb9fa3153b093b1e5af587975d94ddfa55696e1f3,finance-datareader-yahoo-hose-v2-business-day,real,VN000000DMC9,,0.02187500000000009,0.06341463414634152,0.02187500000000009,,no_event_raw_close,82773.39359667285,80874.92126647392,82899.9584186861,80874.92126647392,1.2656482201326122,corporate-actions-v2,candidate_no_known_unresolved_event,False
2020-05-25,DPG,18000.0,18428.572265625,16928.572265625,18428.572265625,16795.44921875,768250.0,14157750643.066406,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:35.419929+00:00,2020-05-26,1619ec7b52895aa23d62ba34e059108180a7ed5cab1dfa170a1f7bf25853bd9c,finance-datareader-yahoo-hose-v2-business-day,real,VN000000DPG3,,-0.022727213877947627,0.0009698591702094195,-0.022727213877947627,,no_event_raw_close,19405.84505174705,18954.545468669286,19405.84505174705,17826.299596024608,1.0530303038149604,corporate-actions-v2,blocked_unresolved_material_event,False
2021-07-15,DPG,29428.572265625,29428.572265625,29428.572265625,29428.572265625,27402.61328125,0.0,0.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:35.419929+00:00,2021-07-16,e6491df669cf4c8d47c3b2da31333a70fe7f476398b58d666f679a2c053c8f79,finance-datareader-yahoo-hose-v2-business-day,real,VN000000DPG3,,0.0,0.021698685888491998,0.0,,no_event_raw_close,32042.20869752655,32042.208697526552,32042.208697526552,32042.208697526552,1.0888128859365187,corporate-actions-v2,blocked_unresolved_material_event,False
2022-06-16,DPG,52500.0,54000.0,50000.0,53700.0,50598.67578125,703200.0,37761840000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:35.419929+00:00,2022-06-17,e6491df669cf4c8d47c3b2da31333a70fe7f476398b58d666f679a2c053c8f79,finance-datareader-yahoo-hose-v2-business-day,real,VN000000DPG3,,0.011299435028248483,0.0233444716811142,0.011299435028248483,,no_event_raw_close,59570.36783119016,58239.18642714123,59903.1631822024,55465.8918353726,1.1093178367074519,corporate-actions-v2,blocked_unresolved_material_event,False
2023-06-15,DPG,34100.0,34200.0,33200.0,33200.0,31858.078125,689400.0,22888080000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:35.419929+00:00,2023-06-16,e6491df669cf4c8d47c3b2da31333a70fe7f476398b58d666f679a2c053c8f79,finance-datareader-yahoo-hose-v2-business-day,real,VN000000DPG3,,-0.040462427745664775,-0.022810913283638712,-0.040462427745664775,,no_event_raw_close,37893.78432258006,38921.02546385482,39035.16336844091,37893.78432258006,1.1413790458608453,corporate-actions-v2,blocked_unresolved_material_event,False
2024-06-12,DPG,58000.0,59000.0,57200.0,58000.0,56256.7109375,821000.0,47618000000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:35.419929+00:00,2024-06-13,e6491df669cf4c8d47c3b2da31333a70fe7f476398b58d666f679a2c053c8f79,finance-datareader-yahoo-hose-v2-business-day,real,VN000000DPG3,,-0.008547008547008517,0.0021598142885375093,-0.008547008547008517,,no_event_raw_close,67331.60832932942,67331.60832932942,68492.49812811095,66402.89649030418,1.1608897987815416,corporate-actions-v2,blocked_unresolved_material_event,False
2025-06-12,DPG,65205.96830577412,65205.96830577412,62224.687222626184,63677.1062118521,62720.755195163445,2092500.0,133244344748.30052,fdr_segment_scaled_by_cafef_crosscheck,https://cafef.vn/du-lieu/lich-su-giao-dich-hose/all-1.chn,2026-07-30T05:41:35.419929+00:00,2025-06-13,c87d32314619f9c5107d9bd762487ea1a206537e682e3959145156b02c99671d,fdr-cafef-segment-scale-v1,real,VN000000DPG3,,0.017404580152671878,0.03317833752385391,0.017404580152671878,,no_event_raw_close,75103.19761560087,76906.39563758408,76906.39563758408,73390.15949471682,1.1794379814581155,corporate-actions-v2,blocked_unresolved_material_event,False
2020-04-28,DPM,8575.658203125,8575.658203125,7856.2236328125,8000.1103515625,4887.79736328125,10719445.0,85756742907.50488,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:39:29.761871+00:00,2020-04-29,6a31a2c6451ed96ec81f6865f2b3ab915061be9fe92995a31a615905d9434e6e,finance-datareader-yahoo-hose-v2-business-day,real,VN000000DPM1,,-0.0733333634978468,-0.041379277983096485,-0.0733333634978468,,no_event_raw_close,8000.110351562499,8575.658203124998,8575.658203124998,7856.223632812499,0.9999999999999999,corporate-actions-v2,blocked_unresolved_material_event,False
2020-08-06,DPM,7942.5556640625,8028.8876953125,7827.4462890625,7942.5556640625,5102.40185546875,4822104.0,38299829437.89844,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:39:29.761871+00:00,2020-08-07,6a31a2c6451ed96ec81f6865f2b3ab915061be9fe92995a31a615905d9434e6e,finance-datareader-yahoo-hose-v2-business-day,real,VN000000DPM1,,-0.03496499762632421,0.01470596089266607,-0.03496499762632421,,no_event_raw_close,7942.555664062492,7942.555664062492,8028.887695312492,7827.446289062492,0.999999999999999,corporate-actions-v2,blocked_unresolved_material_event,False
